City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
459,Maragogi,BR,-9.0122,-35.2225,79.34,82,84,10.09,broken clouds
460,Tamandare,BR,-8.7597,-35.1047,78.8,86,56,9.19,broken clouds
461,Khandyga,RU,62.6667,135.6,-10.75,96,100,3.67,overcast clouds
462,Beira,MZ,-19.8436,34.8389,75.69,88,0,4.68,clear sky
463,Teguise,ES,29.0605,-13.564,61.02,77,0,16.11,clear sky
464,Tilichiki,RU,60.4667,166.1,-15.36,86,10,7.09,clear sky
465,Kirakira,SB,-10.4544,161.9205,85.78,72,100,6.85,overcast clouds
466,Campbeltown,GB,55.4258,-5.6076,42.85,60,11,24.11,few clouds
467,Sambava,MG,-14.2667,50.1667,73.15,84,98,6.22,overcast clouds
468,Aksarayskiy,RU,46.7924,48.0119,35.55,95,100,16.69,overcast clouds
469,Malbang,PH,5.8556,125.0453,84.47,74,94,4.12,overcast clouds
470,Batagay-Alyta,RU,67.8006,130.4114,-36.2,91,73,2.84,broken clouds
471,Cabadiangan,PH,9.7531,122.4739,81.59,82,100,15.57,light rain
472,Berdigestyakh,RU,62.0989,126.6992,-7.29,99,100,4.07,overcast clouds
473,Sistranda,NO,63.7256,8.834,35.56,63,100,8.63,overcast clouds
474,Leiva,CO,1.9339,-77.3025,63.72,97,95,1.5,light rain
475,Amahai,ID,-3.3333,128.9167,87.46,62,69,3.02,broken clouds
476,Mariental,NA,-24.6333,17.9667,75.11,18,49,4.99,scattered clouds
477,Sao Joao Da Barra,BR,-21.6403,-41.0511,70.11,85,93,6.29,overcast clouds
478,Hovd,MN,48.0056,91.6419,7.68,72,12,6.55,few clouds
479,Khartoum,SD,15.5518,32.5324,76.01,52,0,13.0,clear sky
480,Avera,US,33.194,-82.5271,51.46,80,19,5.17,few clouds
481,Porto Novo,BJ,6.4965,2.6036,77.68,86,0,1.86,clear sky
482,Faanui,PF,-16.4833,-151.75,81.19,69,11,12.44,few clouds
483,Hualmay,PE,-11.0964,-77.6139,67.06,85,97,7.67,overcast clouds
484,Pasinler,TR,39.9803,41.6764,31.19,86,96,2.64,overcast clouds
485,Leczyca,PL,52.0596,19.1997,31.08,99,100,6.08,snow
486,Churapcha,RU,62.0025,132.4325,-21.66,100,97,3.58,overcast clouds
487,Taoudenni,ML,22.6783,-3.9836,64.6,13,100,10.16,overcast clouds
488,Kumluca,TR,36.3703,30.2869,52.68,75,54,7.27,broken clouds
489,Titel,RS,45.2061,20.2944,37.51,97,100,4.85,overcast clouds
490,Yangambi,CD,0.8102,24.4336,70.97,81,1,0.72,clear sky
491,Severo-Yeniseyskiy,RU,60.3725,93.0408,3.87,91,100,10.85,overcast clouds
492,Shache,CN,38.4167,77.2406,26.87,42,0,6.13,clear sky
493,Bereda,ES,43.2686,-7.5406,56.41,100,100,8.14,overcast clouds
494,Algiers,DZ,36.7525,3.042,51.62,71,0,13.8,clear sky
495,Nioro,GM,13.35,-15.75,74.41,28,8,3.58,clear sky
496,Areia Branca,BR,-4.9561,-37.1369,81.07,74,99,17.47,overcast clouds
497,Hofn,IS,64.2539,-15.2082,37.31,74,93,18.68,overcast clouds
498,Adrar,MR,20.5022,-10.0711,64.8,13,100,11.45,overcast clouds
499,Tigil,RU,57.8,158.6667,19.85,91,100,7.23,overcast clouds
500,Ottawa,CA,45.4112,-75.6981,18.72,80,100,1.99,overcast clouds
501,San Felipe,VE,10.3399,-68.7425,72.32,94,87,4.9,overcast clouds
502,Kamenka,RU,51.3223,42.7678,29.75,85,100,7.7,overcast clouds
503,Bulri,PK,24.8667,68.3333,60.67,30,89,9.15,overcast clouds
504,Coari,BR,-4.085,-63.1414,75.18,94,100,2.82,overcast clouds
505,Paka,MY,4.6374,103.4368,79.21,85,100,10.76,overcast clouds
506,Mehamn,NO,71.0357,27.8492,20.61,78,7,15.37,clear sky
507,Abha,SA,18.2164,42.5053,43.05,26,0,0.0,clear sky
508,Mayo,US,38.8876,-76.5119,40.98,70,1,5.01,clear sky
509,Oistins,BB,13.0667,-59.5333,78.89,73,20,16.11,few clouds
510,Thinadhoo,MV,0.5333,72.9333,81.27,76,100,10.54,overcast clouds
511,Ambilobe,MG,-13.2,49.05,71.69,82,100,3.51,overcast clouds
512,Burnie,AU,-41.0667,145.9167,70.95,50,82,8.57,broken clouds
513,Cayenne,GF,4.9333,-52.3333,81.09,86,75,3.0,moderate rain
514,Liverpool,GB,53.4106,-2.9779,45.14,74,40,13.0,scattered clouds
515,Custodia,BR,-8.0875,-37.6431,78.22,64,94,11.43,overcast clouds
516,Erzin,TR,36.9559,36.2,48.72,71,5,4.63,clear sky
517,Hidalgotitlan,MX,17.7833,-94.6333,73.11,95,55,5.48,broken clouds
518,Uyskoye,RU,54.3775,60.0047,9.95,81,95,6.42,overcast clouds
519,Tahta,EG,26.7693,31.5021,56.28,50,75,5.26,broken clouds
520,Iwanai,JP,42.9744,140.5089,45.09,73,74,4.32,broken clouds
521,Faya,SA,18.3851,42.4509,43.32,17,0,4.92,clear sky
522,Voznesenye,RU,61.0106,35.4781,-2.85,100,99,3.42,overcast clouds
523,Kudahuvadhoo,MV,2.6708,72.8944,82.18,76,93,11.41,overcast clouds
524,Kita,ML,13.0349,-9.4895,71.8,18,58,2.75,broken clouds
525,Sudislavl,RU,57.8817,41.7083,-3.15,100,21,3.15,few clouds
526,Dahuk,IQ,36.8695,42.994,46.24,76,16,3.06,few clouds
527,Pombas,CV,17.1503,-25.0201,69.58,66,96,17.07,overcast clouds
528,Chippewa Falls,US,44.9369,-91.3929,32.77,90,1,4.61,mist
529,Gisborne,NZ,-38.6533,178.0042,75.94,73,82,4.99,broken clouds
530,Tsiroanomandidy,MG,-18.7667,46.0333,68.59,69,86,2.06,overcast clouds
531,Mahina,PF,-17.5065,-149.489,83.97,61,20,13.8,few clouds
532,Ampanihy,MG,-24.7,44.75,72.01,65,11,5.59,few clouds
533,Alyangula,AU,-13.8483,136.4192,87.1,63,94,6.17,overcast clouds
534,Vostok,RU,46.4856,135.8833,32.85,83,100,0.87,light snow
535,San Quintin,MX,30.4833,-115.95,60.42,84,100,7.92,overcast clouds
536,Moranbah,AU,-22.0016,148.0466,93.97,30,2,9.42,clear sky
537,Ulaangom,MN,49.9811,92.0667,-0.53,63,29,6.58,scattered clouds
538,Acapulco,MX,16.8634,-99.8901,80.42,83,40,0.0,scattered clouds
539,Kavieng,PG,-2.5744,150.7967,84.47,78,99,15.23,moderate rain
540,Perth,AU,-31.9333,115.8333,74.01,59,75,12.66,broken clouds
541,Saint-Francois,FR,46.4154,3.9054,36.48,88,90,10.36,snow
542,Paamiut,GL,61.994,-49.6678,24.75,95,100,7.65,light snow
543,Mundo Nuevo,MX,18.7,-95.5,77.13,86,4,7.56,clear sky
544,Amapa,BR,1.0,-52.0,73.08,100,99,2.01,overcast clouds
545,Balkhash,KZ,46.844,74.9804,3.81,72,0,13.42,clear sky
546,Taman,RU,45.2117,36.7161,48.52,85,100,12.1,overcast clouds
547,Kenora,CA,49.8167,-94.4337,19.78,79,49,8.01,scattered clouds
548,North Bend,US,43.4065,-124.2243,44.13,99,90,4.61,overcast clouds
549,Bontang,ID,0.1333,117.5,78.78,84,100,5.77,light rain
550,Koslan,RU,63.4564,48.8989,-6.57,100,98,4.72,overcast clouds
551,Owando,CG,-0.4819,15.8999,72.59,83,83,2.13,broken clouds
552,Aripuana,BR,-9.1667,-60.6333,74.1,96,100,1.59,overcast clouds
553,Russkaya Polyana,UA,49.417,31.9201,42.35,94,100,6.96,overcast clouds
554,Traverse City,US,44.7631,-85.6206,33.87,83,90,8.05,overcast clouds
555,Turayf,SA,31.6725,38.6637,47.88,70,33,6.2,scattered clouds
556,Burgersdorp,ZA,-30.9977,26.3286,59.11,76,20,3.76,few clouds
557,Erdemli,TR,36.605,34.3084,55.15,76,21,7.56,few clouds
558,Naryan-Mar,RU,67.6713,53.087,4.53,97,91,8.14,overcast clouds
559,Tommot,RU,58.9564,126.2925,-1.89,97,95,2.57,overcast clouds
560,Izhma,RU,65.0083,53.9113,-0.06,99,98,3.83,overcast clouds
561,Central Point,US,42.376,-122.9164,42.93,79,90,1.01,overcast clouds
562,Mount Gambier,AU,-37.8333,140.7667,63.45,46,21,11.86,few clouds
563,Naruja,GE,41.9069,41.9542,47.19,89,42,4.23,scattered clouds
564,Placido De Castro,BR,-10.3353,-67.1856,72.84,99,100,0.96,light rain
565,Jamame,SO,0.0722,42.7506,77.0,78,38,6.89,scattered clouds
566,Biarritz,FR,43.4801,-1.5556,58.71,94,90,34.52,overcast clouds
567,Reo,BF,12.3167,-2.4667,70.75,13,5,9.75,clear sky
568,Tombouctou,ML,20.0,-3.0,65.75,16,100,11.68,overcast clouds
569,Honiara,SB,-9.4333,159.95,86.0,74,88,4.92,overcast clouds
570,Tiznit,MA,29.5833,-9.5,56.23,26,0,5.55,clear sky
571,Riyadh,SA,24.6877,46.7219,53.74,43,30,7.92,scattered clouds
572,Nuuk,GL,64.1835,-51.7216,27.21,93,90,11.5,light snow
573,Linxia,CN,35.6003,103.2064,32.86,54,99,2.64,overcast clouds
574,Healdsburg,US,38.6105,-122.8692,51.06,69,1,7.0,clear sky
575,Rio Grande,BR,-32.035,-52.0986,66.94,68,0,14.63,clear sky
576,Palimbang,PH,6.2106,124.1894,85.37,74,100,5.82,overcast clouds
577,Poronaysk,RU,49.2167,143.1167,28.8,87,92,1.97,overcast clouds
578,Narragansett,US,41.4501,-71.4495,34.83,63,40,5.75,scattered clouds
579,Tibiri,NE,13.5627,7.0485,63.45,15,54,10.54,broken clouds
580,Vanavara,RU,60.34,102.2797,1.69,94,100,9.33,overcast clouds
581,Mangrol,IN,21.1167,70.1167,70.16,51,0,13.09,clear sky
582,Omboue,GA,-1.5746,9.2618,77.47,89,99,4.27,overcast clouds
583,Sandomierz,PL,50.6827,21.749,33.78,92,100,5.01,light snow
584,Maniitsoq,GL,65.4167,-52.9,20.91,69,98,11.1,overcast clouds
585,Cuamba,MZ,-14.8031,36.5372,71.44,68,1,4.56,clear sky
586,Sangar,RU,63.9242,127.4739,-12.06,97,100,6.87,overcast clouds
587,Lidkoping,SE,58.5052,13.1577,32.54,94,100,7.11,overcast clouds
588,Flinders,AU,-34.5833,150.8552,60.08,88,95,22.48,overcast clouds
589,Youghal,IE,51.95,-7.8506,41.02,79,81,19.57,broken clouds
590,Paita,PE,-5.0892,-81.1144,67.44,83,99,9.35,overcast clouds
591,Poplar Bluff,US,36.757,-90.3929,57.67,94,75,0.0,mist
592,Popova,RU,42.9603,131.7228,41.09,92,100,9.44,overcast clouds
593,Olinda,BR,-8.0089,-34.8553,82.13,74,40,10.36,scattered clouds
594,Semnan,IR,35.5729,53.3971,43.7,65,0,1.45,clear sky
595,Cocorit,MX,27.5833,-109.9667,68.34,50,100,6.02,overcast clouds
596,Salekhard,RU,66.53,66.6019,4.28,94,100,3.13,light snow
597,Muros,ES,42.7762,-9.0603,58.98,94,100,17.69,overcast clouds
598,Palmer,US,42.1584,-72.3287,31.62,70,75,0.0,broken clouds
599,Konstantinovka,RU,49.6167,127.9833,17.92,92,100,9.4,overcast clouds
600,Grand Gaube,MU,-20.0064,57.6608,74.37,76,51,1.99,broken clouds
601,Balti,MD,47.7617,27.9289,37.65,95,96,13.35,overcast clouds
602,Paciran,ID,-6.8767,112.3761,84.18,70,95,8.28,overcast clouds
603,Port Blair,IN,11.6667,92.75,81.23,68,37,14.45,scattered clouds
604,Sarakhs,IR,36.5449,61.1577,53.74,28,0,5.59,clear sky
605,Pavlodar,KZ,52.3,76.95,13.8,79,75,8.95,broken clouds
606,Athabasca,CA,54.7169,-113.2854,17.35,89,98,7.29,overcast clouds
607,Guatire,VE,10.4762,-66.5427,77.5,94,100,2.37,overcast clouds
608,Brae,GB,60.3964,-1.353,44.51,76,100,22.53,overcast clouds
609,Staryy Nadym,RU,65.6118,72.6842,-0.99,85,100,8.95,overcast clouds
610,Wairoa,NZ,-39.0333,177.3667,75.54,61,84,4.0,broken clouds
611,Ukwa,IN,21.9667,80.4667,61.18,77,0,1.97,clear sky
612,Kandalaksha,RU,67.162,32.4123,9.05,94,100,3.83,overcast clouds
613,Ponnani,IN,10.767,75.9252,78.12,83,42,10.11,scattered clouds
614,Lipari,IT,38.4674,14.954,48.78,57,98,29.15,light rain
615,Kyaikto,MM,17.3,97.0167,76.5,66,3,3.18,clear sky
616,Jalu,LY,29.0331,21.5482,53.91,50,3,7.14,clear sky
617,Plettenberg Bay,ZA,-34.0527,23.3716,65.41,97,100,4.7,overcast clouds
618,Storm Lake,US,42.6411,-95.2097,34.84,80,1,12.66,clear sky
619,Nome,US,64.5011,-165.4064,8.67,66,1,17.27,clear sky
620,Wanning,CN,18.8003,110.3967,72.63,68,72,10.38,broken clouds
621,Powell River,CA,49.8496,-124.5361,37.08,82,19,5.41,few clouds
622,Biak,ID,-0.9131,122.8766,83.88,67,74,1.54,broken clouds
623,Labytnangi,RU,66.6572,66.4183,3.94,92,100,3.29,light snow
624,Arroyo,ES,41.6096,-4.7969,49.19,85,90,21.85,overcast clouds
625,Ruteng,ID,-8.6136,120.4721,76.68,60,96,2.37,overcast clouds
626,Helena,US,46.5927,-112.0361,27.59,54,1,5.01,clear sky
627,Tekkali,IN,18.6167,84.2333,70.95,79,0,6.13,clear sky
628,Charters Towers,AU,-20.1,146.2667,95.61,17,0,6.58,clear sky
629,Floro,NO,61.5996,5.0328,40.96,48,20,21.85,few clouds
630,Yarada,IN,17.65,83.2667,73.72,68,20,3.44,haze
631,Alta Floresta,BR,-9.8756,-56.0861,73.24,97,100,2.06,overcast clouds
632,Hervey Bay,AU,-25.2986,152.8535,87.04,71,100,10.58,overcast clouds
633,Moundou,TD,8.5667,16.0833,71.53,29,11,3.0,few clouds
634,Maiduguri,NG,11.8464,13.1603,65.91,32,3,8.63,clear sky
635,Montbrison,FR,45.6667,4.0833,35.46,97,100,7.45,light snow
636,Sal Rei,CV,16.1833,-22.9167,70.36,67,97,21.36,overcast clouds
637,Waingapu,ID,-9.6567,120.2641,86.88,65,44,2.95,scattered clouds
638,Rio Gallegos,AR,-51.6226,-69.2181,57.25,51,75,9.22,broken clouds
639,Mosetse,BW,-20.75,26.65,69.22,78,57,7.61,light rain
640,Rafai,CF,4.95,23.9167,66.38,41,82,2.62,broken clouds
641,Havre-Saint-Pierre,CA,50.2334,-63.5986,15.84,59,100,14.0,overcast clouds
642,Moshenskoye,RU,58.5102,34.5911,1.04,98,29,4.14,scattered clouds
643,Vuktyl,RU,63.8567,57.3094,11.01,96,99,6.73,overcast clouds
644,Kjollefjord,NO,70.9457,27.3465,23.07,74,9,14.0,clear sky
645,Awjilah,LY,29.1081,21.2869,54.16,50,0,7.02,clear sky
646,Carlsbad,US,33.1581,-117.3506,59.0,86,75,1.01,broken clouds
647,Mogadishu,SO,2.0371,45.3438,77.38,73,11,17.6,few clouds
648,Jiancheng,CN,30.391,104.5491,54.99,85,100,2.55,overcast clouds
649,Banfora,BF,10.6333,-4.7667,73.89,17,80,5.08,broken clouds
650,Bembereke,BJ,10.2283,2.6634,68.0,19,2,4.63,clear sky
651,West Bay,KY,19.3667,-81.4167,78.87,89,20,8.05,few clouds
652,Wajima,JP,37.4,136.9,54.18,72,100,6.11,overcast clouds
653,Mbandaka,CD,0.0487,18.2603,74.93,84,91,2.73,overcast clouds
654,Maun,BW,-19.9833,23.4167,74.46,62,91,2.86,overcast clouds
655,Saurimo,AO,-9.6608,20.3916,63.01,97,97,0.94,overcast clouds
656,Dukat,RU,62.55,155.55,-25.13,80,0,3.0,clear sky
657,Puri,IN,19.8,85.85,72.37,81,0,8.3,clear sky
658,Chirongui,YT,-12.9319,45.1483,80.53,72,100,12.62,overcast clouds
659,Fare,PF,-16.7,-151.0167,80.83,71,10,12.08,clear sky
660,Alice Springs,AU,-23.7,133.8833,81.95,20,0,10.36,clear sky
661,Mayumba,GA,-3.432,10.6554,77.4,91,89,4.63,overcast clouds
662,Kindersley,CA,51.4668,-109.1682,12.99,77,15,9.28,few clouds
663,Honningsvag,NO,70.9821,25.9704,27.09,75,13,23.82,few clouds
664,Henties Bay,NA,-22.116,14.2845,59.86,90,8,5.03,clear sky
665,Xinzhou,CN,38.4092,112.7333,37.45,47,100,2.01,overcast clouds
666,Sokoni,TZ,-6.4333,39.55,80.08,77,6,7.67,clear sky
667,Diego De Almagro,CL,-26.3667,-70.05,61.92,53,5,3.91,clear sky
668,Penzance,GB,50.1186,-5.5371,47.41,67,67,35.03,broken clouds
669,Novobirilyussy,RU,56.9514,90.6661,5.2,89,100,14.5,overcast clouds
670,Teahupoo,PF,-17.8333,-149.2667,78.76,65,30,9.84,scattered clouds
671,Vila Franca Do Campo,PT,37.7167,-25.4333,56.19,75,39,2.19,scattered clouds
672,Lazaro Cardenas,MX,17.9583,-102.2,77.23,83,48,3.33,scattered clouds
673,Staunton,US,38.1496,-79.0717,36.32,59,1,1.01,clear sky
674,Tranby,NO,59.8167,10.25,29.77,93,100,7.0,light snow
675,Stornoway,GB,58.2093,-6.3865,37.36,87,75,5.75,broken clouds
676,Ngama,TD,11.7833,17.1667,70.43,20,3,9.1,clear sky
677,Sampit,ID,-2.5333,112.95,82.76,81,99,2.77,overcast clouds
678,Ewo,CG,-0.8725,14.8206,75.4,73,74,3.29,broken clouds
679,Ambovombe,MG,-25.1667,46.0833,74.57,70,7,6.49,clear sky
680,Ojinaga,MX,29.5667,-104.4167,67.41,30,1,6.91,clear sky
681,Tazovskiy,RU,67.4667,78.7,-18.85,100,89,3.33,overcast clouds
682,Sao Domingos Do Prata,BR,-19.865,-42.9683,64.09,96,5,0.65,clear sky
683,Mecca,SA,21.4267,39.8261,70.3,59,77,2.06,broken clouds
684,Pangnirtung,CA,66.1451,-65.7125,-5.24,92,100,2.66,overcast clouds
685,Paralimni,CY,35.0375,33.9833,56.43,63,4,9.19,clear sky
686,Pucallpa,PE,-8.3791,-74.5539,75.24,100,75,4.61,broken clouds
687,Pundaguitan,PH,6.3711,126.1689,82.49,76,100,1.95,overcast clouds
688,Doha,QA,25.2867,51.5333,67.98,77,47,4.61,scattered clouds
689,Aurora,US,39.7294,-104.8319,44.11,52,40,5.01,scattered clouds
690,Neuquen,AR,-38.9516,-68.0591,67.89,56,0,5.75,clear sky
